text,label,country
dimanamana yang miskin memang yang paling boros kenapa karena mereka tidak berpendidikan otaknya mana sampai kalau disuruh mikir masa depan dan nini pengalaman pribadi aku sendiri waktu dulu kerja swasta dikantor cewe lulusan sama yang gaji di bawah umr kerjanya jajan melulu jam an jajan beli camilan es makan siang beli makan sebentar sore beli camilan lagi pulang kerja beli camilan lagi kan tolol wkwkwkwk makanya yang kaya begini sampai kapanpun tetap miskin,Hate_Speech,ID
@USER Juntemos firmas para destituir esos 33 constituyentes que defienden a los delincuentes 👏👌👍,Politically_Sensitive_Topics,MX
Virtue signalling run amuk.,safe,ID
"Thank you, Nostradamus.",safe,ID
RT : Quando o patrão pede pra fazer hora extra a mulherada inventa que tá ate com família doente em casa E depois não sabe pq _,Harassment,BR
@USER is serisiydi sanki o gotumuzu agir yakicaktin onun sonuyla gibi geliyo,Harassment,TR
-Odeio feministas só falam merda -Vamos fazer o q? -Perfis falsos zoando coisas q nunca disseramkkk -KKKKMitou,Harassment,BR
a parte do l7 e a do chefin são as melhores,safe,BR
Bjp ko agar 2019 ka election jeetna h to usko abhi se sare Hindustan ka dil jitna hoga or Pakistan par yesi karyabahi karni hogi Jo itihas me kabhi kisi nai na to suni ho na dekhi ho,Politically_Sensitive_Topics,ID
", elbette ki var. Hangi para birimine göre milyarder? Öte yandan sahip olduu paraya göre kategorilemek ne kadar doğru? Neden dolara göre (Amerikan doları hatta)? Milyon-milyar arasındaki ayrım nasıl belirleniyor? Herhangi bir dönemde en az 1 milyar Amerikan dolarına sahip olanlar burada yer alır mı? Bence sakıncalı ve tartışmaya açık bir kategori aslında.RapsarEfendim? 22.00, 29 Haziran 2018 (UTC)",safe,TR
ኢድኩም ሃቡ ወይ ጥመዩ ድርቂ 1977 ዓ/ም ጻንሒት ምስ ዲፕሎማት ብርሃነ ኪ/ማርያም(ማረት) . Happening now in @USER!,safe,ZA
"""Un vicepresidente de la Diputación de Alicante (PP) aboga por """"deportaciones masivas"""" de inmigrantes, a quienes acusa de una """"invasión silenciosa"""" Éste no sabe que corre sangre árabe por sus venas.....",Hate_Speech,MX
pesa haziwezi kukununulia upendo kwa hivyo sikulipi pussy yoyote,Harassment,ZA
e não dia das putas aborteiras....,Harassment,BR
"gibi damla #bornova İndirmeli kulaklara İnce İnce yagmur sözünü #karşıyaka kırıp İnsan sevmeli, dökmemeli damla söylemeli yumuşakca LINK",safe,TR
มีโทรสับแต่ไม่ว่างรับก้อย่ามีนะอิเหี้ย โมโห เวลาเร่งด่วนโทรไปไม่เคยรับส้นตีนเถอะอีควาย,Harassment,TH
Kim Jong Trump,Politically_Sensitive_Topics,ID
#mavişehir #bostanlı  etmenin test yaşa hafıza göre yolları LINK,safe,TR
"insanın Alphonse Babalık Her #bornova almak ucurtma #karşıyaka üc gerekir, vardır olduguve sergiledigisahip Karr yetmezbirlikte oldugunu karakteri icin sandıgı ucmak LINK",safe,TR
RT USER: Naib presiden PPBM �??Kantoikan�?? DAP terima tajaan negara asing patutlah DAP paling lantang tolak akta dana politik sebab mereka takut rahsia sumber duit untuk parti kantoi; #TolakPakatan; #TolakDap; #JomBN; #BersamaBN; #HebatkanNegaraku,Politically_Sensitive_Topics,ID
vaya dos ascos de tipejas y a eso lo defienden? y aun llaman loca a aida?,Harassment,MX
أحيانا لا بد أن أن أرجع إلى النت لأتبين هذه العصابة تتبع من ! لأن الجزيرة لا تبين ذلك,Politically_Sensitive_Topics,SA
Holy shit...Thank you to everyone for the support LINK,safe,SG
hakukuwa na joto au haiba yoyote kwa picha hizi au wahusika,safe,ZA
"Berriak / Noticias Chomsky entrevista, La nada terrorista de Alsasua, Suspenso en violencia de género @USER @USER LINK",safe,MX
"@USER It was something I had no clue that I was going to do today. I am glad that it revealed the way it did and you resonated with it.

😘😘😘",safe,SG
"@USER Pure, grade A unadulterated BS comes out of this man’s mouth. He us an embarrassment.",Harassment,SG
يحمدوا ربهم انه السيسي مخليهم يتنفسوا.. قال ابش قال مصري عايز يسافر ... جاكم البلاء مستهترين بالانظمه والقوانين.. مش عارفين الحكم العسكري ازاي يكون,Politically_Sensitive_Topics,SA
formülleşme birincilik işlemci #çiğli #alsancak harmanlık başlanmak tangırdatmak fırçalama derici ürkmek çokluk kaygılandırmak LINK,safe,TR
ตรวจตอนนี้ให้ตายก็ไม่เจอ พม่ามันมาลงของกลางคืน,Hate_Speech,TH
"No tienes puta idea, está claro.",Harassment,MX
"sırrını harcanmış aşkcogu Şahane zaman bir başlamıyorsun,Garfield Hic hayat demektir,Bitmeyen cözdüm ilişkinin  #çerkezköy bi bir #kapaklı LINK",safe,TR
"@user rala rolas
abraço hetero é um cara ralando a rola na rola do outro",Sexually_Explicit_Information,BR
Sahi hai bosss,safe,ID
"       , El    Imperio de Wikimedia    os agradece por vuestros servicios wikipédicos acerca de América Latina y su Historia - 15px  Excmo. Sr. Marqués      Netito   ~~~~   ¿¿¿Algo qué decir???   ",safe,MX
"@USER Man, he eats everything! My coon cat is the pickiest lil shit in the world. Now I gotta try and remember the brand and flavor he liked...so spoiled 🙄 how he is as heavy as he is ill never know.",safe,SG
"@USER @USER Si vienes a twitter a insultar y alguien te insulta, no es porque sea fascista. Si crees que tienes derecho a insultar y que no te insulten",Harassment,MX
الله اكبببببرررررر يا اتيييييي فهد احببببك اموووت فيك يا اسطوري ياكبير ياتاريخي يا افضل لاعب بالكون بنهاااار من السعاده 😭😭😭😭 #الاتحاد_النصر <LF>#صداره_بس,safe,SA
"rt @user sua puta, putinha",Harassment,ID
önceden burda iki tane user vardı sürekli tartışıyorlardı kanser birileriydi kimse de sevmiyodu ama fav falan baya iyiydi yani onlar nerde amınakoyim sessize mi aldım kaos lazım,Harassment,TR
"Three hits for Jake Fraley tonight, his season OPS is now north of .820…didn’t have that on my 2022 bingo card.",safe,SG
ይህ ሰው የለውጡ ሰሞን ትክክለኛ መረጃዎችን እያተመ በርበት ያሉ ታዳሚያውያንን አግኝቶ ነበር። የሰሜኑ ጦርነት ሲጦፍ ህወሃትና ሸኔዎች ገጹን እንደከፈቱት ግልጽ ወጥቷል። አሁን,Politically_Sensitive_Topics,ZA
Sé que no me conoces pero quería enseñarte la clase de zorra que es tu novia😃,Harassment,MX
Bütün gün yalarım yalanmazmı o amcık,Harassment,TR
sayangnya kamu kulitnya hitam dan matanya tidak sipit ditambah kamu agamanya islam walaupun kamu bunuh begal buat membela diri tetap saja kamu yang jadi tersangka dan ncoba kalau kamu kulit putih dan matanya sipit kamu mau hina hina presiden bahkan kamu ancam pengal kepala presiden kamu tidak bakal dipenjara mentok mentok kamu hanya dapat pembinan dan dan travel dan dan,ID_SARA,ID
RT @USER: فلاش موب نجوى كرم إييب السعادة .. يا حلوها و يا حلو بيروت ❤️,safe,SA
Hola chris me he inscrito en el wikiproyecto de lucha libre prometo luchar al máximo para mejorar los artículos Graciasmadridistahastalamuerte,safe,MX
@USER Todos los de IZQUIERDA SON Y SERAN IGNORANTES,Hate_Speech,MX
"saudade delas 🥺
 LINK",safe,BR
Miren al ctm si igual caerás preso viejo y la ctm 🖕🏽 LINK,Harassment,MX
@USER It’s boutta be like LINK,safe,SG
":Resim:Altunhisar.jpg kaynak ve lisans sorunu           :Resim:Altunhisar.jpg    resmini yüklediğiniz için teşekkürler. Dosyanın tanım sayfasında içeriğin kimin tarafından yapıldığı ve telif statüsü hakkında yeterli bilgi bulunmamaktadır. Eğer dosyayı kendiniz yapmadıysanız, içeriğin sahibini belirtmelisiniz. Bir internet sitesinden elde ettiyseniz nereden aldığınızı net şekilde gösteren bir bağlantı veriniz. Eğer resmin lisansını biliyorsanız resim dosyasına    telif etiketini ekleyiniz   . Yüklediğiniz diğer resimleri kontrol etmek için bu bağlantıyı tıklayınız.    Hızlı silme kriterleri gereğince kaynak ve lisans bilgisi eksik olan resimler işaretlendikten bir hafta sonra silinirler   . Sorularınız için Vikipedi:Medya telif soruları sayfasını kullanabilirsiniz. Teşekkürler. C. Jones ",safe,TR
"Escuché un cacho de""despacito""(un cacho pequeño tampoco soy subnormal) y me da la sensación de que os venden la misma canción todos los años",safe,MX
@USER @USER Bolsonaro vem ganhar no primeiro turno e a credibilidade do povo brasileiro em relação à situação da imprensa atual será bem baixa. Essa será a última eleição ditada pela mídia manipuladora. Vote 22,BR_Political_Extremism,BR
Bütün yediğini içtiğini gelmiş twitter’a atmış amk görgüsüzü. Unfollow,Harassment,TR
ทำใจไปเหอะ... ราคาอาหารทะเลเมืองไทยแพงฉิบหายทั้งๆออกทะเลทุกวัน.. แถมคัดแต่เกรดดีๆไปส่งออกคนไทยแท้ๆได้กินแต่แพงๆแถมไม่มีคุณภาพ.. คนงานไทยตกงานเยอะแยะไม่ยอมจ้างงาน.. จ้างแต่พวกพม่ามาทำสมน้ำหน้ามึงให้ไอ้ตัวเอาเข้ามานะติดด้วยเถอะสาธุ.. มันจะได้รู้สึกว่าคนอื่นเขาป้องกันกันแทบตาย.. แต่พวกมึงเอาเชื้อโรคเข้ามาโดยไม่ตรวจคัดกรอง,Hate_Speech,TH
Human garbage.,Harassment,ID
"rt @user caralho viado parece o thales, se for ele , que homem foda pqp, muita saudades dele fi https://t.co/9ypfl9bc5t",Harassment,BR
@user tá soltinha em puta,Harassment,BR
@USER lets co-mayor it,safe,SG
نيالووو طلعلو غرفة 5 نجوم ووجبات ملكية وتلفاز وكمبيوووتر,safe,SA
@user fim da vagabunda,Harassment,ID
"acabei de descobrir q eu comi merda quando era pequenokkkkkkkk não me lembro,mas disseram q eu botei a mão da fralda e comi...pqp",safe,BR
@USER @USER Sonra da sıra “kuzen ve yengeyle aynı masaya oturulmaz”diyen sakallılarda. Atatürk çok iyi biliyormuş bu beyinsizlerin dilimden konuşmayı ah bir 20 yol daha yapabilseydi… bunların esamesi okunmazdı…,TR_Insulting_State,TR
@USER Good,safe,SG
This is why social media was a mistake LINK,safe,SG
@USER @USER @USER esse gato aí tem q ser ruim,Harassment,BR
Cállate ya Puta Belén ostia Tia das asco siempre berreando,Harassment,MX
“essa bichinha aq tá mentindo” KKKKKKKJULKYA,Harassment,BR
คนเรานี่ย้อนแย้งจังเนาะ เขาไม่ลั่นให้มึงดูคนเดียวอะ ควาย สะเหร่อ,Harassment,TH
象征男性的从来都不是下面那个东西，而是暴力，只有暴力才能被称作男性，这是人类最基本的共识。,Hate_Speech,SG
"@USER 😂😂 nothing better to start the day with fresh brewed coffee and a hard laugh, good morning @USER 💙🤗 Happy Wednesday ☕️☕️😁 LINK",safe,SG
@USER mola vere vere 3.5 saatte okudum,safe,TR
Tú eres una perra jajaja,Harassment,MX
Kittapat Fuse Prothien ไม่รู้แหละ กูเกลียดพม่าตั้งแต่สมัยศึกบางระจัน มันฝังไอ้หัวใจกู กูเรียนหนังสือครูสอนว่าพวกพม่ามันโจมตีบางระจันบ้านของปู่ย่าตายายกู,Hate_Speech,TH
เจอพม่าต้องขับไล่ออกไปคนไทยต้องไม่ให้พม่ามีที่ยืนในบ้านเรา ยุคสงคราม ก็จะยึดแผ่นดินไทย เผาวัด ฆ่าข่มขืน ปัจจุบัน มันมาเป็นแรงงาน ก็ก่อแต่คดี ฆ่านายจ้าง ข่มขืน ลักขโมย ถามจริงมีดีอะไร คนไทยบางคนถึงได้ยอมเสี่ยงจ่ายเศษเงินให้มันเข้ามาก่อความวุ่นวายในบ้านเรา คนเห็นแก่ตัวเห็นแก่ราคาถูกกว่าคนไทยแค่ไม่กี่บาท คุณทำลายความสุขของทุกคนในชาติ,Hate_Speech,TH
ياخى حكاية ولد عواطف مافهمتش بالله الخمسين هههه دار مااجيبهاش,safe,SA
"50pxCaro(a) editor(a), esta é uma mensagem de aviso que está recebendo, pois algum editor encontrou erros em uma de suas edições, na página     Marcos Assunção    . Apagar conteúdo válido, copiar textos ou imagens de outros sites sem autorização, fazer propaganda, inserir textos sem sentido ou afirmações que sabe serem erradas e usar palavras ofensivas são erros comuns e é possível que tenha cometido um deles. Se quiser experimentar o   software   da Wikipédia, pode fazê-lo    na página de testes   , à vontade. É preferível que se informe com o editor que desfez sua ação e que não insista no erro. Visite nossa página de boas-vindas. Obrigado. Consulte: Políticas | O que a Wikipédia não é | Edição | Não fazer | Erros comuns | Imparcialidade | FAQ | Comportamento | Página de usuário | Ajuda Zoldyick (discussão) ",safe,BR
